player,team_id,role,prediction_period_id,target_cutoff,prior_role_adjusted_kp,source_cutoff,latest_source_match_timestamp
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:5193f604ed2f15e301e1,2023-02-09 22:07:17+00:00,-0.20775253234334365,2023-02-09 22:07:17+00:00,2023-02-03T23:02:39Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:5193f604ed2f15e301e1,2023-02-09 22:07:17+00:00,0.01122991210135443,2023-02-09 22:07:17+00:00,2023-02-03T23:02:39Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:5193f604ed2f15e301e1,2023-02-09 22:07:17+00:00,0.08211304519958906,2023-02-09 22:07:17+00:00,2023-02-03T23:02:39Z
Armut,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.25358154028701757,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Spawn,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.851683835200972,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.2329821748236592,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Santorin,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.23677691098740208,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.14466739484575117,2023-02-15 22:07:50+00:00,2022-08-14T19:03:22Z
Prince,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.05212272962447991,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Impact,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.024080098278422613,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
VicLa,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.27235617594937034,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Winsome,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.1029424602620713,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Spica,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.2473513763229152,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Busio,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.253898792262789,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Tenacity,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.03927908671133586,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Bjergsen,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.1463729465050495,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.11764264439917707,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.052795620164255694,2023-02-15 22:07:50+00:00,2023-02-10T22:07:20Z
Stixxay,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.012391886148458972,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
River,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.03084342633258773,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.16891608637788852,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Gori,oe:team:87ee02298073abc2d55060f097d4041,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.17831001539459235,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Licorice,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.4472752117883487,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.20195206570893362,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Haeri,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.395415841830716,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Summit,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.3548362936359536,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Pyosik,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.4045109961563826,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.06641851922623412,2023-02-15 22:07:50+00:00,2023-02-11T01:03:35Z
Solo,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.03816344276600222,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Chime,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.3265451691172492,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Bugi,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.26743541821769007,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Neo,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.1140479665605556,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Maple,oe:team:a22510a4756fa424cb0771b13261139,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.12988123620432482,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Fleshy,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.14315860844325534,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Tactical,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.16084426353891196,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Revenge,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.04753147266793536,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Kenvi,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.17755792094629072,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Ablazeolive,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.26255971026581165,2023-02-15 22:07:50+00:00,2023-02-11T02:03:27Z
Luger,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.06411046809326192,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Dhokla,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.2831964041819195,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Contractz,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.24435500367617838,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Poome,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.034455003455035924,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
Palafox,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.3164316748755029,2023-02-15 22:07:50+00:00,2023-02-10T23:00:15Z
FBI,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.2929092240014444,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.058964457529743025,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.14339338784472141,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.001685226428956016,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Ssumday,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.05008605574591058,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.04697509434708469,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Diplex,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.06633999483426152,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,-0.06145313127354436,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.027202559999847362,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:2b3de7782bdf56dc82d0,2023-02-15 22:07:50+00:00,0.17062390825814014,2023-02-15 22:07:50+00:00,2023-02-10T23:59:48Z
Armut,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.26109149761743616,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Tomo,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.06571750260618865,2023-02-23 22:06:52+00:00,2021-08-01T23:43:37Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.07745483963786537,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Santorin,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.16874162362806225,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.28233618805302646,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Prince,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.06285895826344672,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Impact,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.02387864269155031,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
VicLa,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.14752138161178832,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.3494533425609286,2023-02-23 22:06:52+00:00,2022-02-27T20:01:06Z
Spica,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.18223512317410848,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Busio,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.02217241196524278,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Tenacity,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.020735159074445193,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Bjergsen,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.07039124250677241,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.00937831818104345,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.21741154595034082,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Stixxay,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.06821442951224238,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
River,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.01791993594289767,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.17385730761947496,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Gori,oe:team:87ee02298073abc2d55060f097d4041,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.023664693896482965,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
Licorice,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.39767876247681083,2023-02-23 22:06:52+00:00,2023-02-18T02:00:56Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.17732982537796832,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Haeri,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.4403705529498506,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Summit,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.29000504135593735,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Pyosik,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.22619658814532143,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.14553495347686762,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Solo,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.019636427607842035,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Chime,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.3113982055989586,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Bugi,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.357362084396289,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Neo,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.13063755530567664,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Maple,oe:team:a22510a4756fa424cb0771b13261139,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.18740408631298686,2023-02-23 22:06:52+00:00,2023-02-18T01:03:30Z
Fleshy,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.45784465075306424,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Tactical,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.17112995823466887,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Revenge,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.09127593776891212,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Kenvi,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.10930663767305791,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Ablazeolive,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.3198700268135283,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Luger,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.10929830871270761,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Dhokla,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.22533347023552944,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Contractz,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.21269265357422965,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Poome,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.07442104680338778,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
Palafox,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.38125430140761274,2023-02-23 22:06:52+00:00,2023-02-17T22:07:55Z
FBI,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.2832043160897903,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.07183529199226883,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.16196045368234077,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.029386207980015216,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Ssumday,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.03195925478009157,2023-02-23 22:06:52+00:00,2023-02-17T23:04:00Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.08683939298836482,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.038966005635125034,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
EMENES,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.0,2023-02-23 22:06:52+00:00,
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,-0.02215278508944308,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:36d3f31311f21e914d55,2023-02-23 22:06:52+00:00,0.17356348997477203,2023-02-23 22:06:52+00:00,2023-02-17T23:59:32Z
Armut,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.27174449658812627,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Tomo,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.030701505196954013,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.08905981442994658,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Santorin,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.15151698201974942,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.2806650354083264,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Prince,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.01602481287617243,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Impact,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.03358940336816622,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
VicLa,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.11986704279734009,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Eyla,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.21897916979401322,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Spica,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.12510726080937543,2023-03-02 22:08:20+00:00,2023-02-25T02:05:51Z
Busio,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.09088336642125454,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Tenacity,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.0297241307314137,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Bjergsen,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.07306351892719237,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.011329882816028619,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Doublelift,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.13769846225915505,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Stixxay,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.0691763161434282,2023-03-02 22:08:20+00:00,2023-02-25T00:02:31Z
River,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.03771692770892283,2023-03-02 22:08:20+00:00,2023-02-25T00:02:31Z
huhi,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.17870253863271013,2023-03-02 22:08:20+00:00,2023-02-25T00:02:31Z
Gori,oe:team:87ee02298073abc2d55060f097d4041,MID,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.020618769987964417,2023-03-02 22:08:20+00:00,2023-02-25T00:02:31Z
Licorice,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.47857520957818134,2023-03-02 22:08:20+00:00,2023-02-25T00:02:31Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,0.16420168254098294,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Haeri,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.42250116249374103,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Summit,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.2691576750211118,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Pyosik,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.21847386551254996,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:83278694723ba910058b,2023-03-02 22:08:20+00:00,-0.2700950091350876,2023-03-02 22:08:20+00:00,2023-02-25T01:00:01Z
