player,team_id,role,prediction_period_id,target_cutoff,roster_continuity,team_change,role_change,source_cutoff,latest_source_match_timestamp
destiny,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,2022-03-20T23:33:01Z
Revenge,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,2022-03-20T23:33:01Z
WildTurtle,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,2022-02-26T01:27:00Z
Xerxe,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,2022-03-20T23:33:01Z
PowerOfEvil,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,2022-03-20T23:33:01Z
Chad,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,
Joey,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.625,False,False,2022-03-25 20:43:57+00:00,2021-01-23T21:33:14Z
Luger,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Jenkins,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Triple,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,True,False,2022-03-25 20:43:57+00:00,2021-07-25T23:42:16Z
Prismal,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,
Dhokla,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,
Breezy,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,
Contractz,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
RoseThorn,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,
Poome,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Palafox,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,0.5,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T18:54:22Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T18:54:22Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T18:54:22Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T18:54:22Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T18:54:22Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Summit,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
Winsome,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:2543e9e0dda5edca0977,2022-03-25 20:43:57+00:00,1.0,False,False,2022-03-25 20:43:57+00:00,2022-03-20T22:32:35Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T18:58:39Z
huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T18:58:39Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T18:58:39Z
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T18:58:39Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T18:58:39Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T23:01:25Z
Bjergsen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T23:01:25Z
Bwipo,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T23:01:25Z
Santorin,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T23:01:25Z
Hans Sama,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T23:01:25Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-28T01:05:19Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-28T01:05:19Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-28T01:05:19Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-28T01:05:19Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-28T01:05:19Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T21:00:14Z
Summit,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T21:00:14Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T21:00:14Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T21:00:14Z
Winsome,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:95c58b937c0fcc3e92b9,2022-04-02 20:00:26+00:00,1.0,False,False,2022-04-02 20:00:26+00:00,2022-03-27T21:00:14Z
Toucouille,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T01:05:19Z
Josedeodo,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T01:05:19Z
Kumo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T01:05:19Z
Johnsun,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T01:05:19Z
aphromoo,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T01:05:19Z
Pridestalkr,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T00:06:57Z
Olleh,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T00:06:57Z
Lost,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T00:06:57Z
Licorice,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T00:06:57Z
Ablazeolive,oe:team:87ee02298073abc2d55060f097d4041,MID,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-03-28T00:06:57Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-04-03T23:08:52Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-04-03T23:08:52Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-04-03T23:08:52Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-04-03T23:08:52Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,1.0,False,False,2022-04-09 20:43:33+00:00,2022-04-03T23:08:52Z
Isles,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,0.8,False,False,2022-04-09 20:43:33+00:00,2022-01-29T22:52:36Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,0.8,False,False,2022-04-09 20:43:33+00:00,2022-04-02T22:09:06Z
Summit,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,0.8,False,False,2022-04-09 20:43:33+00:00,2022-04-02T22:09:06Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,0.8,False,False,2022-04-09 20:43:33+00:00,2022-04-02T22:09:06Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:feb156c0b7ef67e8a92a,2022-04-09 20:43:33+00:00,0.8,False,False,2022-04-09 20:43:33+00:00,2022-04-02T22:09:06Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-02T22:09:06Z
huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-02T22:09:06Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-02T22:09:06Z
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-02T22:09:06Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-02T22:09:06Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-03T23:08:52Z
Bjergsen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-03T23:08:52Z
Bwipo,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-03T23:08:52Z
Santorin,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-03T23:08:52Z
Hans Sama,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-03T23:08:52Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-10T22:35:22Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-10T22:35:22Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-10T22:35:22Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-10T22:35:22Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-10T22:35:22Z
Isles,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-09T22:10:41Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-09T22:10:41Z
Summit,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-09T22:10:41Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-09T22:10:41Z
Fudge,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:8e4979ebdc36578e98ba,2022-04-16 20:06:15+00:00,1.0,False,False,2022-04-16 20:06:15+00:00,2022-04-09T22:10:41Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Bjergsen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Bwipo,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Santorin,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Hans Sama,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-16T23:54:44Z
Impact,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-17T21:05:29Z
Vulcan,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-17T21:05:29Z
Jojopyun,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-17T21:05:29Z
Inspired,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-17T21:05:29Z
Danny,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:8036ed58940a8d2ab607,2022-04-23 18:36:24+00:00,1.0,False,False,2022-04-23 18:36:24+00:00,2022-04-17T21:05:29Z
Blue,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-03-27T18:58:39Z
Gamsu,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,
River,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-03-27T18:58:39Z
Biofrost,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-03-27T18:58:39Z
Neo,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-03-27T18:58:39Z
Toucouille,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-10T22:35:22Z
Josedeodo,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-10T22:35:22Z
Johnsun,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-10T22:35:22Z
Philip,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,
aphromoo,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-10T22:35:22Z
FBI,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-24T21:14:20Z
huhi,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-24T21:14:20Z
Closer,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-24T21:14:20Z
Abbedagge,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-24T21:14:20Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-24T21:14:20Z
Stixxay,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-01-23T21:13:50Z
Pridestalkr,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-09T22:10:41Z
Olleh,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-09T22:10:41Z
Licorice,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-09T22:10:41Z
Ablazeolive,oe:team:87ee02298073abc2d55060f097d4041,MID,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.8,False,False,2022-06-17 21:46:00+00:00,2022-04-09T22:10:41Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-23T21:38:06Z
Bjergsen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-23T21:38:06Z
Bwipo,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-23T21:38:06Z
Santorin,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-23T21:38:06Z
Hans Sama,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,1.0,False,False,2022-06-17 21:46:00+00:00,2022-04-23T21:38:06Z
Mia,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:4c81af754b6b135da741,2022-06-17 21:46:00+00:00,0.6,False,False,2022-06-17 21:46:00+00:00,
